imageTL,imageBL,imageTR,imageBR,correct_answer
C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\final_scrambled\scrambled_30.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\final_scrambled\scrambled_164.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\final_scrambled\scrambled_170.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\final_scrambled\scrambled_193.jpg,     z
C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\final_scrambled\scrambled_59.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\final_scrambled\scrambled_183.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\final_scrambled\scrambled_135.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\final_scrambled\scrambled_196.jpg,     z
C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_227.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_59.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_224.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_28.jpg,     z
C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_229.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_87.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_102.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_6.jpg,     m
C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_173.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_218.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_206.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_7.jpg,     m
C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_155.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_230.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_178.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_64.jpg,     m
C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_62.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_176.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_24.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_1.jpg,     k
C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_66.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_164.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_180.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_128.jpg,     k
C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\final_scrambled\scrambled_153.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\final_scrambled\scrambled_151.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\final_scrambled\scrambled_23.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\final_scrambled\scrambled_206.jpg,     k
C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\final_scrambled\scrambled_198.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\final_scrambled\scrambled_4.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\final_scrambled\scrambled_116.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\final_scrambled\scrambled_197.jpg,     m
C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\final_scrambled\scrambled_59.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\final_scrambled\scrambled_43.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\final_scrambled\scrambled_229.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\final_scrambled\scrambled_124.jpg,     m
C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_42.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_169.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_124.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_110.jpg,     k
C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_162.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_104.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_13.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_166.jpg,     a
C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_221.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_164.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_39.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_13.jpg,     m
C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_97.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_170.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_180.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_240.jpg,     z
C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_113.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_100.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_222.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_95.jpg,     a
C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_162.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_49.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_3.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_143.jpg,     z
C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_55.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_176.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_111.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_83.jpg,     a
C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_131.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_120.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_75.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_44.jpg,     z
C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_134.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_4.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_148.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_20.jpg,     m
C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_23.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_44.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_167.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_214.jpg,     z
C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_8.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_131.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_191.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_192.jpg,     k
C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_98.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_161.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_88.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_172.jpg,     k
C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\final_scrambled\scrambled_190.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\final_scrambled\scrambled_33.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\final_scrambled\scrambled_89.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\final_scrambled\scrambled_152.jpg,     a
C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_100.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_44.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_82.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_184.jpg,     k
C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\final_scrambled\scrambled_3.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\final_scrambled\scrambled_45.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\final_scrambled\scrambled_73.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\final_scrambled\scrambled_102.jpg,     z
C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_190.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_125.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_120.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_209.jpg,     m
C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_25.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_146.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_176.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_86.jpg,     z
C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_24.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_159.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_220.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_117.jpg,     k
C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_69.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_104.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_181.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_39.jpg,     a
C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_76.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_226.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_115.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_192.jpg,     z
C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\final_scrambled\scrambled_93.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\final_scrambled\scrambled_134.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\final_scrambled\scrambled_168.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\final_scrambled\scrambled_133.jpg,     m
C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_125.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_36.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_100.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_18.jpg,     m
C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_155.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_179.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_214.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_81.jpg,     z
C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_40.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_82.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_30.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_75.jpg,     k
C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\final_scrambled\scrambled_125.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\final_scrambled\scrambled_191.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\final_scrambled\scrambled_216.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\final_scrambled\scrambled_94.jpg,     m
C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_36.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_2.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_74.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_222.jpg,     m
C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\final_scrambled\scrambled_123.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\final_scrambled\scrambled_136.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\final_scrambled\scrambled_238.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\final_scrambled\scrambled_236.jpg,     a
C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\final_scrambled\scrambled_17.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\final_scrambled\scrambled_80.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\final_scrambled\scrambled_5.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\final_scrambled\scrambled_136.jpg,     a
C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_230.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_22.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_146.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_166.jpg,     m
C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_170.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_135.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_68.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_236.jpg,     a
C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\final_scrambled\scrambled_187.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\final_scrambled\scrambled_186.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\final_scrambled\scrambled_61.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\final_scrambled\scrambled_18.jpg,     a
C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_65.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_86.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_172.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_64.jpg,     z
C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\final_scrambled\scrambled_93.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\final_scrambled\scrambled_231.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\final_scrambled\scrambled_68.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\final_scrambled\scrambled_196.jpg,     z
C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_227.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_50.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_57.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_57.jpg,     m
C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_110.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_192.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_57.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_49.jpg,     z
C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_48.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_154.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_195.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_58.jpg,     a
C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_90.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_127.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_79.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_33.jpg,     m
C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_18.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_194.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_67.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_197.jpg,     a
C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_119.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_186.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_83.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_129.jpg,     m
C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_89.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_213.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_147.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_78.jpg,     z
C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\final_scrambled\scrambled_162.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\final_scrambled\scrambled_5.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\final_scrambled\scrambled_25.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\final_scrambled\scrambled_113.jpg,     k
C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_162.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_173.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_190.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_152.jpg,     k
C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_168.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_95.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_195.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\noise\noise_13.jpg,     k
C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_76.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_148.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_109.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_156.jpg,     k
C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\final_scrambled\scrambled_149.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\final_scrambled\scrambled_188.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\final_scrambled\scrambled_121.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\final_scrambled\scrambled_112.jpg,     a
C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_101.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_105.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_39.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_206.jpg,     k
C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_217.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_82.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_45.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_239.jpg,     m
C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_147.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_36.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_158.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_100.jpg,     m
C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_130.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_183.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_220.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_135.jpg,     a
C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_131.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_13.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_40.jpg, C:\Users\Ram\OneDrive - University of Sussex\Desktop\LZ correlation\LZ_correlation\natural\natural_32.jpg,     a
